ID,X12,X13,X14,X19,X20,X22,X27,X31,X35,X37,X43,X45,X46,X49,X50,X51,X58,X64,X68,X70,X71,X80,X81,X84,X85,X96,X98,X100,X101,X103,X114,X115,X116,X118,X119,X127,X129,X132,X133,X137,X139,X142,X144,X150,X151,X154,X155,X156,X157,X158,X161,X163,X164,X168,X171,X177,X178,X180,X181,X182,X186,X187,X189,X191,X194,X201,X202,X208,X209,X215,X218,X219,X220,X223,X224,X225,X234,X238,X241,X244,X246,X247,X250,X251,X256,X261,X265,X273,X275,X283,X285,X286,X294,X300,X304,X311,X313,X314,X316,X321,X324,X327,X329,X331,X334,X336,X337,X343,X348,X350,X351,X352,X354,X355,X356,X358,X360,X362,X363,X367,X368,X374,X375,X376,X377,parts,X0_ak,X0_ay,X0_f,X0_o,X0_t,X0_x,X0_y,X0_z,X1_aa,X1_b,X1_l,X1_r,X1_s,X1_v,X2_ae,X2_ai,X2_ak,X2_as,X2_m,X3_a,X3_c,X3_d,X3_f,X3_g,X5_d,X5_n,X5_q,X5_r,X5_s,X5_v,X5_w,X6_d,X6_g,X6_i,X6_j,X6_l,X8_e,X8_f,X8_i,X8_j,X8_n,X8_r,X8_s,pca_1,ica_1,pca_2,ica_2,pca_3,ica_3,pca_4,ica_4,pca_5,ica_5,pca_6,ica_6,pca_7,ica_7,pca_8,ica_8,pca_9,ica_9,pca_10,ica_10,pca_11,ica_11,pca_12,ica_12
2946,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1192924712484367,0.0033413690719023476,-1.1507044797365302,0.004176181268094725,0.0958721868997786,-0.005758476735796038,0.7817781275092734,0.020897696531288396,-0.03875811653703579,-0.018681524534787837,-1.5824963391899407,0.001411841390962777,-0.255266830675319,-0.014004757483196819,1.4442831052308773,-0.019012794090087316,-1.26845771714893,-0.008138444521674495,-0.6161423289748786,-0.014526894532770377,0.3240646850402741,-0.027345325868201813,-0.5868291859952631,-0.008744026880589567
2947,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1.7956416127275547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.915666341008046,0.01064279490749767,3.0255242933157893,0.014835335903270325,-0.1892852665590267,-0.02545639886520478,-0.10776628875247977,-0.020395823963621117,0.8207339854733005,0.018197557563330673,2.606075376882953,-0.006538558290708656,1.4719707401431834,0.02491452418274962,0.1089952203243667,-0.01794812455521749,-0.23645448850847836,0.0018750318634313161,-0.7051554749818354,-0.0026213198619897617,-0.5901425067938559,0.022545718875111864,-0.10300747462790898,-0.029317284960581
2948,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.25395624902925895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.577400606047406,0.004120583335807974,1.8784773702900714,0.010725740301102514,0.48321203754200304,-0.005121571145217618,-0.06992083927154286,-0.015055855276250255,-0.6867364900660987,-0.014674021670227445,0.4825467902157642,-0.0018788946599944305,-0.37223460030940364,0.011371219191209083,-0.06957897797477018,-0.016553720465817122,-0.2520845254845743,-0.00586812529589246,0.19254264603062046,0.000425112182473343,0.3151549037187762,0.006484325885792424,-0.2155568276839618,0.004601551143310408
2949,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1.5386940521111723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038519314228106,0.006363064216698367,2.859247413774978,-0.014253208720704185,1.0009736243839509,0.009218211512489208,-0.8873834760465744,-0.01563168488324909,-0.7037694930723196,-0.012362668336318798,0.7571692293468898,-0.009486096349640361,0.040035233904776264,0.02397094186830752,-0.37582730241207724,0.012428463375032851,0.3394054902183518,-0.005870146302394544,-0.000899407297342147,-0.00526901414637767,0.5220444006925374,0.012121014066088929,-0.3988788556560815,-0.0035014527078040605
2952,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.5121614060776567,0.005350883805325962,-0.9032920664722085,0.017850485572388598,-0.7849973372147242,-0.02044386495032707,3.0178970883035614,0.021945015844444624,1.1736817631351981,0.02180364837447377,0.8589847302225954,0.020377719765229868,1.156137398892059,-0.0036912353978843983,-0.7204001449798383,-0.014370433602277898,-0.00793988859044951,-0.007684530512519743,-0.12126702381200702,0.010206064538707395,-0.7867355255304921,0.02511768699064393,-0.2087108525739783,-0.01005348358963973
2957,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1.9241153930357462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968285492776644,-0.01891902213941387,3.3036179852056904,0.01351565640058231,-1.5573328163150095,0.005809305417083062,-2.114928918094628,-0.012320282921356656,3.7881419416052577,0.006860961044885087,0.5550222578235775,0.003920199063331115,0.0820466725106232,0.015910134951312986,0.10838798033136601,0.005407778099256202,-0.21675260596424809,0.05068027662804905,0.213070119331161,-0.007516086862296537,-0.8771072837105859,0.01115542268658819,0.3429672573052079,-0.038266018180350116
2958,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.25993887220350637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.288997400567892,0.004583729457272294,0.15372091880848454,0.01654815066946649,-0.8971302986596691,-0.0170285712492249,3.242439348875158,0.022135668827138084,0.938907381285402,-0.015482804411691801,-0.007696685820556348,0.024647144894612793,-0.5997009103853964,-0.008657033523504503,-0.6886664205441676,-0.014450430366457755,-0.5575415993791056,-0.00384972884938629,0.027383783827038672,0.00844693929285776,-0.07566856635490647,0.021704947600946725,-0.5370284624423732,-0.0046258961582534485
2959,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.1254824687210676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.740511799286278,0.010012807706259568,-1.519338497510292,-0.015074461981652871,0.16152208306876392,0.014610415767312828,-0.6277025049561245,-0.016338115092935517,-0.18002469468825774,0.021309873176709317,1.9630437888860897,-0.018813248160093107,0.10523678999390566,-0.015369475693851725,-0.08129147245824735,0.020850090828759993,1.2554013951352194,0.003311725941249038,0.6031264318402486,0.007797401503572787,0.4695988907369147,0.020220841683494566,0.7047157504510283,0.008057927167529361
2961,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2.0525891733439376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.483022125287859,0.009845547012434506,2.9755571659703848,-0.013915229645249272,-0.10319709666286807,-0.0055282807237558825,0.503453794357402,0.00491671215440894,0.33232642848250366,-0.011538775586680964,0.6535522252627689,-0.008884416792567027,0.5787920160990943,0.019911721962831076,-0.1732207365465714,0.014410611485076085,0.11215759716119456,-0.00046096206483949633,-0.7231070145380497,-0.016105062046378578,0.7648433543626303,0.020180257935079073,-0.4346473748646677,-0.014611784039569123
2965,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1.7956416127275547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8719133105910697,0.010991995929913468,3.2142530170006225,0.018222840328847207,-0.10662188830424416,-0.005916004545539986,-0.8523953449598282,-0.011465191854404946,-0.6817997110956261,-0.013143996490826138,0.5461732392643878,-0.02431610777560982,0.21688271908106282,0.022049659880470387,1.8602726798811287,-0.014410441937176261,-0.3579309575001593,-0.003064676049174587,-0.33626730609162825,-0.0022014384377965876,-0.27491407192006045,-0.01280270201590163,-0.5378015301539454,-0.02177088403792094
2970,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9948940287296645,0.015391876080050618,-0.21612935418412743,0.027386428162346696,-0.27331610409842977,0.023524637291879757,1.0331123635833421,0.026919178153498077,-0.2603622507612895,-0.011894036654793627,-1.30161592720822,-0.02000185414202728,-0.40862993272367903,-0.004557376261917137,2.7050423665378247,-0.011663098972688456,0.6255178909155809,-0.0023095556423477596,0.8621236630113082,0.012966256030616005,-0.37472965015568865,-0.021753265424385444,-0.7481511505783613,-0.005648482798786891
2973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-1.0307815540526544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507395613841994,-0.0013745461574873167,-1.882825160181093,-0.021313008463204827,2.5468073619382388,0.008966193957273452,0.027272166595358926,0.016013667695965295,0.6115623956055346,0.02054539851547874,-0.8951037753606949,-0.006822449374354976,0.6941853344879662,-0.003936912806896806,0.9161308476820296,-0.020288098742101687,0.23208338807389658,0.0052576965308429105,-0.45567667625114067,0.0006903929603964847,-0.29775517345523766,-0.01689252069319127,0.5931698221941301,0.0010908534633146862
2976,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.25993887220350637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122461707021096,0.0070191127705315345,-0.919860611401589,-0.019295020540370602,0.40521075524510536,-0.015203920101675875,0.7457211844977014,0.014694770152870566,-0.6224742726475802,0.019580645170380672,-0.07091103237712179,0.017884577658372303,1.1298749893608027,0.015575212090214138,-1.026372865760308,0.01786619873790931,0.2295377786182681,-0.018274321894153206,-1.3613525585630946,0.006062221544426006,-1.057583427334476,-0.008144391894461128,-0.5925076292288461,-0.009068289377884077
2978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.8963251505702156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255631469263002,0.013167789259155575,0.6527755544239734,-0.011295789819370993,0.47155438857611687,0.01930699550705529,1.460442717229654,0.01836576548267711,-0.39050818785485236,-0.011855837738473663,-0.1815722499097032,-0.002361136640395996,-0.2722515454768875,0.006163962361750444,-0.15440203883078102,0.02019886367389188,0.9965954902037922,-0.00963164391447669,0.43438916955993706,0.007623654007055083,0.38058615923793654,0.01464081315888871,-0.6698881854228533,0.0030896407822420787
2979,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.38243002933745024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2256956709569486,0.010142711957297738,1.8442592827653594,0.01521810611954347,0.23213595120347436,-0.006371685787849233,-1.2046895830278428,-0.010162930728429527,-1.5750697445323392,0.017306185541958164,0.4870457211528508,-0.03441362946195089,1.378579476855211,0.02737720292580714,1.5922448261698436,-0.011034035472158579,0.8354072733617363,-0.006708626398824456,-0.36108836275035144,0.0037895527735338675,-0.5417835797636303,-0.015573169012932481,0.2161782865832523,0.00013937408787861557
2982,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4052448125333994,-0.008970292462098479,1.5213122620305175,-0.0045363454807823035,1.471820655970135,-0.0018228298363516912,-1.5085425923896048,-0.014619049399868893,-0.9217249393153668,-0.014893044548233631,-0.7519229767344854,-0.004553430542596245,0.09401820787221944,0.014584137688234904,0.36747637340059175,-0.01891696337306307,-1.0822555775852705,-0.008579007137375359,-0.32651512406712313,-0.015205155165977704,0.3053895112032015,-0.01955680151036397,-0.12749458739657527,-0.0005883318281831364
2988,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.38243002933745024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8949265539123605,-0.005280413016179517,1.4966127668068945,0.019303035366504052,-0.819333079023519,0.013304013171346794,-1.1289132842166314,-0.012170766609715123,-0.3281261296453604,0.019197333123413485,0.1808176320464841,0.0034379274798914125,1.1271184327896315,0.027357497100304183,-1.4556653326163798,0.01526507879361764,1.519286759867219,0.0011525771975325475,1.0896051622157112,0.001047495277819644,-0.15385359772355925,0.018069081142011487,0.006718504692159103,0.021132658206620775
2993,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6684142692566726,0.012086976557503773,-0.9876932766057086,0.012073703941308094,-0.9540736889889123,-0.008610587276785516,0.20240923753368917,-0.009968656578085102,0.41142595428231993,-0.009322563796146438,1.0055302533327215,-0.0035333236944997946,-1.488594073120254,-0.023752955361236932,0.9331116218917287,-0.00894160642662163,-0.26812444640979227,0.012034540123470477,-0.030995748738795167,0.011546361578323278,-0.028835847317782107,-0.0022973060203455085,0.11385986611695174,-0.0064121665571985915
2994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.7678513702620242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0669884255247064,0.00430599025377958,-0.31694410221796343,-0.015539909406080538,0.157721037953777,0.01711385295472564,-0.18251207660837968,-0.015623950447769881,-0.4713275038060157,-0.012230625441885907,1.2978650777048748,-0.01779585525678518,-1.4781551001586397,-0.020057990893200043,0.14028573484703102,0.01858565376384772,0.5507876931573624,0.004618546714374861,0.8777099179165629,0.012696213919838162,0.7645339427673935,0.01715444931581881,0.5341714127243166,0.007343864274123538
2997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1.1532727111865981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1866101063819947,-0.010302250328909348,-0.3775817684557101,-0.023354415574962997,-0.2752502716494619,-0.025328844537182982,-0.4982386910016779,-0.019908283372946388,-0.587428093516444,-0.015247824145610418,1.0128354958848909,0.005461469483306562,-1.592542605421828,-0.01630791997659178,-0.25554559320614856,0.011288069646860183,-1.6221534865679796,-0.0011425902051027843,-1.0998400294945803,0.01406996702988027,-0.7340888020989251,-0.012938986657699084,0.3736379032778352,-0.021773590873577442
